Hour,Irradiance_Wm2,AmbientTemp_C
2022061919,3.65,21.0
2022061920,0.0,20.44
2022061921,0.0,20.03
2022061922,0.0,19.6
2022061923,0.0,19.05
2022062000,0.0,18.36
2022062001,0.0,17.58
2022062002,0.0,16.96
2022062003,0.0,16.51
2022062004,14.75,16.26
2022062005,141.18,16.55
2022062006,326.4,17.42
2022062007,523.65,18.96
2022062008,695.38,21.22
2022062009,835.58,23.12
2022062010,931.1,24.33
2022062011,971.9,25.32
2022062012,964.12,25.97
2022062013,902.53,26.25
2022062014,779.97,26.25
2022062015,625.78,26.17
2022062016,457.33,25.9
2022062017,261.92,25.3
2022062018,94.95,24.2
2022062019,4.12,22.97
2022062020,0.0,22.37
2022062021,0.0,21.82
2022062022,0.0,21.3
2022062023,0.0,20.81
2022062100,0.0,20.39
2022062101,0.0,20.0
2022062102,0.0,19.67
2022062103,0.0,19.45
2022062104,14.48,19.46
2022062105,140.57,20.0
2022062106,321.52,20.98
2022062107,505.92,22.58
2022062108,672.78,24.5
2022062109,809.75,25.92
2022062110,903.83,26.89
2022062111,945.67,27.54
2022062112,936.92,27.91
2022062113,876.12,28.07
2022062114,768.4,28.05
2022062115,620.85,27.97
2022062116,445.8,27.73
2022062117,252.45,27.26
2022062118,84.15,26.38
2022062119,3.5,25.61
2022062120,0.0,25.12
2022062121,0.0,24.68
2022062122,0.0,24.32
2022062123,0.0,24.06
2022062200,0.0,23.83
2022062201,0.0,23.51
2022062202,0.0,23.04
2022062203,0.0,22.61
2022062204,10.65,22.1
2022062205,88.68,21.97
2022062206,197.65,22.48
2022062207,311.7,23.33
2022062208,475.1,23.89
2022062209,309.85,24.24
2022062210,564.83,24.62
2022062211,735.72,24.87
2022062212,801.28,25.17
2022062213,850.72,25.64
2022062214,770.9,25.82
2022062215,626.5,25.76
2022062216,455.45,25.38
2022062217,268.27,24.61
2022062218,96.07,23.39
2022062219,4.15,22.08
2022062220,0.0,21.41
2022062221,0.0,20.94
2022062222,0.0,20.57
2022062223,0.0,20.22
2022062300,0.0,19.93
2022062301,0.0,19.73
2022062302,0.0,19.55
2022062303,0.0,19.26
2022062304,14.52,19.08
2022062305,142.02,19.86
2022062306,325.12,20.43
2022062307,515.25,21.15
2022062308,644.25,21.82
2022062309,809.88,22.45
2022062310,915.03,22.92
2022062311,959.25,23.11
2022062312,957.9,23.12
2022062313,897.6,23.09
2022062314,787.83,23.04
2022062315,637.53,22.83
2022062316,459.17,22.53
2022062317,270.4,22.13
2022062318,96.53,21.32
